vel10,ang10,T,HR,P,vel2,ang2,vel6,ang6,station,date,altitud,latitud,longitud
8.1,294.0,11.8,37.0,998.8,-1.0,-1.0,-1.0,-1.0,D9,2021-12-08 15:30:00,59,41.21553,1.52121
6.7,296.0,11.5,35.0,987.4,-1.0,-1.0,-1.0,-1.0,DB,2021-12-08 15:30:00,179,40.87287,0.71581
1.1,150.0,10.2,69.0,1001.3,-1.0,-1.0,-1.0,-1.0,DF,2021-12-08 15:30:00,28.6,41.97751,3.03543
2.8,14.0,-4.5,58.0,788.2,-1.0,-1.0,-1.0,-1.0,DG,2021-12-08 15:30:00,1971.4,42.39848,2.15517
11.5,281.0,8.5,42.0,956.3,-1.0,-1.0,-1.0,-1.0,DI,2021-12-08 15:30:00,415,41.43292,1.62386
1.0,126.0,9.3,64.0,983.4,-1.0,-1.0,-1.0,-1.0,DJ,2021-12-08 15:30:00,176,42.11653,2.78969
6.5,280.0,11.9,44.0,1006.4,-1.0,-1.0,-1.0,-1.0,DK,2021-12-08 15:30:00,2,41.14677,1.41846
3.9,293.0,12.5,41.0,1008.7,-1.0,-1.0,-1.0,-1.0,DL,2021-12-08 15:30:00,0.5,40.70719,0.83449
4.1,271.0,11.9,39.0,986.1,-1.0,-1.0,-1.0,-1.0,DN,2021-12-08 15:30:00,150,41.96095,2.63108
2.2,90.0,10.6,64.0,1003.4,-1.0,-1.0,-1.0,-1.0,DO,2021-12-08 15:30:00,14,41.80857,3.03241
6.6,245.0,2.0,67.0,879.7,-1.0,-1.0,-1.0,-1.0,DP,2021-12-08 15:30:00,1097,42.38605,1.8664
9.5,288.0,9.7,41.0,973.1,-1.0,-1.0,-1.0,-1.0,DQ,2021-12-08 15:30:00,287,41.30728,1.36259
8.6,277.0,9.1,43.0,966.4,-1.0,-1.0,-1.0,-1.0,H1,2021-12-08 15:30:00,333,41.58642,1.65306
0.9,51.0,9.3,58.0,985.7,-1.0,-1.0,-1.0,-1.0,J5,2021-12-08 15:30:00,158,42.34215,2.83423
-1.0,-1.0,13.1,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,KP,2021-12-08 15:30:00,36,41.73894,2.69436
-1.0,-1.0,8.7,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,MQ,2021-12-08 15:30:00,402,41.92047,1.69584
5.9,279.0,6.7,57.0,949.4,-1.0,-1.0,-1.0,-1.0,MR,2021-12-08 15:30:00,500,41.25079,0.9106
-1.0,-1.0,3.4,58.0,-1.0,-1.0,-1.0,-1.0,-1.0,MS,2021-12-08 15:30:00,938,42.25978,1.97747
-1.0,-1.0,10.5,61.0,-1.0,0.4,50.0,-1.0,-1.0,U1,2021-12-08 15:30:00,31,42.30648,2.95481
0.7,18.0,11.0,57.0,1004.0,-1.0,-1.0,-1.0,-1.0,U2,2021-12-08 15:30:00,4,42.17716,3.0968
-1.0,-1.0,9.6,41.0,-1.0,3.2,256.0,-1.0,-1.0,U3,2021-12-08 15:30:00,257,41.37491,1.63032
6.2,261.0,8.2,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,U4,2021-12-08 15:30:00,507,41.83094,1.84699
-1.0,-1.0,12.2,37.0,-1.0,3.6,308.0,-1.0,-1.0,U7,2021-12-08 15:30:00,52,40.85936,0.50525
-1.0,-1.0,12.6,33.0,-1.0,2.8,295.0,-1.0,-1.0,U9,2021-12-08 15:30:00,62,40.76947,0.61635
-1.0,-1.0,11.7,39.0,-1.0,2.0,286.0,-1.0,-1.0,UA,2021-12-08 15:30:00,93,40.9091,0.76943
-1.0,-1.0,9.2,69.0,-1.0,0.1,113.0,-1.0,-1.0,UB,2021-12-08 15:30:00,15,42.05398,3.06195
-1.0,-1.0,8.9,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,UE,2021-12-08 15:30:00,4,42.02306,3.15719
-1.0,-1.0,7.0,42.0,-1.0,5.7,298.0,-1.0,-1.0,UF,2021-12-08 15:30:00,573,41.28832,1.90775
-1.0,-1.0,12.4,35.0,-1.0,1.6,274.0,-1.0,-1.0,UG,2021-12-08 15:30:00,3,41.29928,2.03787
-1.0,-1.0,6.9,48.0,-1.0,-1.0,-1.0,7.0,249.0,UH,2021-12-08 15:30:00,545,41.34171,1.48769
-1.0,-1.0,-0.9,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,UI,2021-12-08 15:30:00,1386,42.26477,1.76218
-1.0,-1.0,4.4,54.0,-1.0,-1.0,-1.0,10.6,284.0,UJ,2021-12-08 15:30:00,709,41.52879,1.3683
-1.0,-1.0,10.9,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,UK,2021-12-08 15:30:00,161,41.27861,1.80479
-1.0,-1.0,7.0,57.0,-1.0,3.9,315.0,-1.0,-1.0,UM,2021-12-08 15:30:00,505,41.35991,0.66789
-1.0,-1.0,9.6,65.0,-1.0,1.6,116.0,-1.0,-1.0,UN,2021-12-08 15:30:00,171,41.87449,2.92694
-1.0,-1.0,10.7,62.0,-1.0,-1.0,-1.0,-1.0,-1.0,UO,2021-12-08 15:30:00,97,41.91461,2.82069
4.0,298.0,11.5,38.0,995.4,-1.0,-1.0,-1.0,-1.0,UP,2021-12-08 15:30:00,81,41.51773,2.37702
-1.0,-1.0,8.3,47.0,-1.0,2.0,255.0,-1.0,-1.0,UQ,2021-12-08 15:30:00,460,41.61991,2.44532
-1.0,-1.0,13.5,30.0,-1.0,3.4,303.0,-1.0,-1.0,US,2021-12-08 15:30:00,24,40.55786,0.52329
7.3,300.0,13.0,37.0,1008.9,-1.0,-1.0,-1.0,-1.0,UU,2021-12-08 15:30:00,3,40.70776,0.6321
-1.0,-1.0,13.1,39.0,1009.2,2.9,309.0,-1.0,-1.0,UW,2021-12-08 15:30:00,0,40.62725,0.65922
-1.0,-1.0,11.7,33.0,-1.0,4.5,288.0,-1.0,-1.0,UX,2021-12-08 15:30:00,210,40.62652,0.37112
-1.0,-1.0,6.2,52.0,-1.0,-1.0,-1.0,5.1,280.0,UY,2021-12-08 15:30:00,576,41.87912,0.76103
-1.0,-1.0,9.5,46.0,-1.0,5.6,282.0,-1.0,-1.0,V1,2021-12-08 15:30:00,238,41.78487,0.82939
-1.0,-1.0,8.1,46.0,-1.0,1.4,230.0,-1.0,-1.0,V3,2021-12-08 15:30:00,509,41.95224,2.23271
-1.0,-1.0,6.8,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,V4,2021-12-08 15:30:00,684,42.11477,2.21483
-1.0,-1.0,6.2,49.0,-1.0,-1.0,-1.0,4.8,220.0,V5,2021-12-08 15:30:00,774,42.03947,2.11993
-1.0,-1.0,9.6,44.0,-1.0,6.9,258.0,-1.0,-1.0,V8,2021-12-08 15:30:00,223,41.67279,0.87741
-1.0,-1.0,11.5,45.0,-1.0,5.4,261.0,-1.0,-1.0,VC,2021-12-08 15:30:00,69,41.24415,0.43266
-1.0,-1.0,8.0,45.0,-1.0,5.2,281.0,-1.0,-1.0,VD,2021-12-08 15:30:00,429,41.68939,1.20381
-1.0,-1.0,10.5,45.0,-1.0,1.8,259.0,-1.0,-1.0,VE,2021-12-08 15:30:00,97,41.48692,0.46058
-1.0,-1.0,8.0,55.0,-1.0,5.6,286.0,-1.0,-1.0,VH,2021-12-08 15:30:00,259,41.65814,0.39301
7.6,303.0,8.0,53.0,974.8,-1.0,-1.0,-1.0,-1.0,VK,2021-12-08 15:30:00,286,41.68328,0.4487
-1.0,-1.0,9.0,50.0,-1.0,7.5,303.0,-1.0,-1.0,VM,2021-12-08 15:30:00,222,41.7145,0.62839
-1.0,-1.0,11.8,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,VN,2021-12-08 15:30:00,117,41.88244,2.74262
4.6,287.0,10.7,47.0,994.2,-1.0,-1.0,-1.0,-1.0,VQ,2021-12-08 15:30:00,112,41.1713,1.16774
-1.0,-1.0,-8.6,100.0,762.3,-1.0,-1.0,-1.0,-1.0,VS,2021-12-08 15:30:00,2247,42.63835,0.77889
-1.0,-1.0,9.0,41.0,-1.0,1.7,287.0,-1.0,-1.0,VU,2021-12-08 15:30:00,421,41.63286,1.91718
3.5,65.0,7.4,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,VV,2021-12-08 15:30:00,528,41.68129,2.02647
-1.0,-1.0,3.1,59.0,-1.0,-1.0,-1.0,-1.0,-1.0,VX,2021-12-08 15:30:00,1030,41.74761,2.30291
-1.0,-1.0,10.2,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,VY,2021-12-08 15:30:00,240,41.25095,1.29863
-1.0,-1.0,8.8,53.0,-1.0,-1.0,-1.0,-1.0,-1.0,VZ,2021-12-08 15:30:00,83,42.38443,3.00736
-1.0,-1.0,10.9,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,W1,2021-12-08 15:30:00,2,42.24726,3.09021
-1.0,-1.0,10.2,40.0,-1.0,2.8,262.0,-1.0,-1.0,W4,2021-12-08 15:30:00,240,41.36619,1.72857
-1.0,-1.0,7.5,47.0,-1.0,3.5,253.0,-1.0,-1.0,W5,2021-12-08 15:30:00,490,42.07683,1.31489
-1.0,-1.0,7.9,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,W8,2021-12-08 15:30:00,438,41.44237,1.15998
-1.0,-1.0,8.7,45.0,-1.0,2.5,234.0,-1.0,-1.0,W9,2021-12-08 15:30:00,461,42.14557,2.45451
-1.0,-1.0,8.5,43.0,-1.0,3.8,274.0,-1.0,-1.0,WA,2021-12-08 15:30:00,443,41.87694,1.1541
-1.0,-1.0,8.6,49.0,-1.0,4.0,285.0,-1.0,-1.0,WB,2021-12-08 15:30:00,267,41.76036,0.67022
-1.0,-1.0,9.3,44.0,-1.0,6.1,272.0,-1.0,-1.0,WC,2021-12-08 15:30:00,261,41.63642,0.92446
-1.0,-1.0,8.0,50.0,-1.0,2.7,324.0,-1.0,-1.0,WD,2021-12-08 15:30:00,382,41.08671,0.31884
-1.0,-1.0,9.8,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,WE,2021-12-08 15:30:00,126,41.5444,2.30014
-1.0,-1.0,8.6,47.0,-1.0,6.8,263.0,-1.0,-1.0,WG,2021-12-08 15:30:00,301,41.80104,0.64804
-1.0,-1.0,8.9,52.0,-1.0,2.6,315.0,-1.0,-1.0,WI,2021-12-08 15:30:00,350,41.35741,0.4809
-1.0,-1.0,11.2,41.0,-1.0,4.6,308.0,-1.0,-1.0,WJ,2021-12-08 15:30:00,141,41.1223,0.72182
-1.0,-1.0,8.6,50.0,-1.0,4.5,279.0,-1.0,-1.0,WK,2021-12-08 15:30:00,268,41.81949,0.57768
2.4,273.0,1.9,65.0,-1.0,-1.0,-1.0,-1.0,-1.0,WM,2021-12-08 15:30:00,1167,42.10736,1.8267
-1.0,-1.0,3.9,52.0,-1.0,-1.0,-1.0,8.4,273.0,WN,2021-12-08 15:30:00,916,41.59539,1.83751
-1.0,-1.0,10.6,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,WO,2021-12-08 15:30:00,185,41.27151,1.46717
-1.0,-1.0,9.0,43.0,-1.0,7.1,308.0,-1.0,-1.0,WP,2021-12-08 15:30:00,325,41.48518,1.69337
11.3,312.0,-2.9,76.0,830.1,-1.0,-1.0,-1.0,-1.0,WQ,2021-12-08 15:30:00,1572,42.0513,0.72952
-1.0,-1.0,9.7,46.0,-1.0,1.2,265.0,-1.0,-1.0,WR,2021-12-08 15:30:00,300,41.2163,0.79748
4.5,277.0,2.7,60.0,894.3,-1.0,-1.0,-1.0,-1.0,WS,2021-12-08 15:30:00,953,41.84008,2.41877
2.6,255.0,13.1,40.0,1004.6,-1.0,-1.0,-1.0,-1.0,WT,2021-12-08 15:30:00,2,41.64707,2.75658
-1.0,-1.0,12.5,34.0,1001.0,-1.0,-1.0,6.5,287.0,WU,2021-12-08 15:30:00,42,41.45215,2.24757
2.8,222.0,5.4,48.0,913.6,-1.0,-1.0,-1.0,-1.0,WV,2021-12-08 15:30:00,788,42.23414,1.87485
-1.0,-1.0,9.7,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,WW,2021-12-08 15:30:00,278,41.79423,1.9368
2.4,167.0,12.6,39.0,1005.3,-1.0,-1.0,-1.0,-1.0,WZ,2021-12-08 15:30:00,17,41.20187,1.63346
6.2,301.0,8.7,53.0,966.6,-1.0,-1.0,-1.0,-1.0,X1,2021-12-08 15:30:00,359,41.15374,0.81953
14.7,288.0,7.2,53.0,964.1,-1.0,-1.0,-1.0,-1.0,X3,2021-12-08 15:30:00,370,41.74281,0.5358
5.7,301.0,12.9,32.0,1001.9,-1.0,-1.0,-1.0,-1.0,X4,2021-12-08 15:30:00,33,41.3839,2.16775
6.4,267.0,3.3,53.0,888.1,-1.0,-1.0,-1.0,-1.0,X5,2021-12-08 15:30:00,1055,40.79705,0.31822
-1.0,-1.0,9.2,46.0,-1.0,5.8,301.0,-1.0,-1.0,X7,2021-12-08 15:30:00,215,41.51909,0.55314
3.4,306.0,11.9,36.0,996.5,-1.0,-1.0,-1.0,-1.0,X8,2021-12-08 15:30:00,79,41.37919,2.1054
5.5,297.0,10.7,40.0,984.2,-1.0,-1.0,-1.0,-1.0,X9,2021-12-08 15:30:00,176,41.61265,2.16836
9.3,286.0,4.7,55.0,916.0,-1.0,-1.0,-1.0,-1.0,XA,2021-12-08 15:30:00,785,41.60257,1.4007
-1.0,-1.0,6.7,49.0,-1.0,-1.0,-1.0,-1.0,-1.0,XB,2021-12-08 15:30:00,584,41.4779,1.53529
6.0,282.0,10.9,39.0,988.6,-1.0,-1.0,-1.0,-1.0,XC,2021-12-08 15:30:00,147,41.47892,1.97546
8.3,286.0,5.3,62.0,928.7,-1.0,-1.0,-1.0,-1.0,XD,2021-12-08 15:30:00,687,41.32,0.8857
5.2,294.0,12.1,40.0,1007.5,-1.0,-1.0,-1.0,-1.0,XE,2021-12-08 15:30:00,5,41.10393,1.201
5.4,278.0,10.1,40.0,974.8,-1.0,-1.0,-1.0,-1.0,XF,2021-12-08 15:30:00,258,41.56568,2.06952
4.2,283.0,11.9,36.0,991.7,-1.0,-1.0,-1.0,-1.0,XG,2021-12-08 15:30:00,123,41.56734,2.22619
-1.0,-1.0,3.2,93.0,927.4,-1.0,-1.0,-1.0,-1.0,XH,2021-12-08 15:30:00,679,42.40533,1.12993
-1.0,-1.0,9.6,43.0,979.2,5.0,277.0,-1.0,-1.0,XI,2021-12-08 15:30:00,247,41.61817,0.87182
1.2,56.0,10.5,58.0,995.9,-1.0,-1.0,-1.0,-1.0,XJ,2021-12-08 15:30:00,72,41.98223,2.80686
12.2,254.0,-2.1,77.0,-1.0,-1.0,-1.0,-1.0,-1.0,XK,2021-12-08 15:30:00,1668,41.77362,2.43774
2.3,305.0,12.7,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,XL,2021-12-08 15:30:00,8,41.34045,2.08022
-1.0,-1.0,9.2,45.0,-1.0,4.0,279.0,-1.0,-1.0,XM,2021-12-08 15:30:00,235,41.59522,0.73507
-1.0,-1.0,10.4,48.0,-1.0,3.3,303.0,-1.0,-1.0,XN,2021-12-08 15:30:00,89,41.46379,0.42765
-1.0,-1.0,8.0,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,XO,2021-12-08 15:30:00,499,41.93497,2.23987
5.3,261.0,7.7,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,XQ,2021-12-08 15:30:00,473,42.16252,0.88814
-1.0,-1.0,2.8,70.0,-1.0,4.9,299.0,-1.0,-1.0,XR,2021-12-08 15:30:00,928,41.31481,0.98161
4.4,281.0,11.8,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,XS,2021-12-08 15:30:00,162,41.86489,2.66446
5.4,287.0,6.2,49.0,925.6,-1.0,-1.0,-1.0,-1.0,XT,2021-12-08 15:30:00,691,41.98766,1.51165
2.1,286.0,10.9,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,XU,2021-12-08 15:30:00,148,41.28801,1.72195
5.0,311.0,11.2,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,XV,2021-12-08 15:30:00,158,41.48311,2.07956
-1.0,-1.0,9.9,46.0,-1.0,2.2,282.0,-1.0,-1.0,XY,2021-12-08 15:30:00,122,41.56509,0.55027
-1.0,-1.0,10.9,59.0,-1.0,-1.0,-1.0,-1.0,-1.0,XZ,2021-12-08 15:30:00,7,42.18139,3.06202
-1.0,-1.0,0.4,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,Y4,2021-12-08 15:30:00,1162,42.17426,1.42775
0.9,115.0,9.4,62.0,-1.0,-1.0,-1.0,-1.0,-1.0,Y5,2021-12-08 15:30:00,152,42.22793,2.86295
2.1,249.0,9.5,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,Y6,2021-12-08 15:30:00,317,41.04343,0.74032
8.6,280.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Y7,2021-12-08 15:30:00,3,41.31725,2.16537
2.4,261.0,1.7,61.0,867.2,-1.0,-1.0,-1.0,-1.0,YA,2021-12-08 15:30:00,1213,42.44013,1.93482
2.9,53.0,7.6,65.0,952.8,-1.0,-1.0,-1.0,-1.0,YB,2021-12-08 15:30:00,433,42.18813,2.47097
9.8,283.0,8.9,46.0,974.7,-1.0,-1.0,-1.0,-1.0,YD,2021-12-08 15:30:00,283,41.51135,0.85617
11.6,267.0,7.4,47.0,-1.0,-1.0,-1.0,-1.0,-1.0,YE,2021-12-08 15:30:00,513,41.79409,1.305756
9.4,294.0,12.1,37.0,1002.9,-1.0,-1.0,-1.0,-1.0,YF,2021-12-08 15:30:00,42,41.02001,0.93474
-1.0,-1.0,2.8,71.0,895.9,-1.0,-1.0,1.6,166.0,YG,2021-12-08 15:30:00,954,42.51881,1.24244
6.9,259.0,5.2,53.0,-1.0,-1.0,-1.0,-1.0,-1.0,YH,2021-12-08 15:30:00,747,41.71734,1.42403
9.1,283.0,9.7,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,YJ,2021-12-08 15:30:00,170,41.58462,0.64172
5.4,277.0,9.8,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,YK,2021-12-08 15:30:00,313,41.55361,1.99005
5.9,287.0,10.6,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,YL,2021-12-08 15:30:00,170,41.1227,0.96951
-1.0,-1.0,10.9,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,YM,2021-12-08 15:30:00,,,
-1.0,-1.0,0.8,86.0,888.9,-1.0,-1.0,1.2,253.0,YN,2021-12-08 15:30:00,,,
-1.0,-1.0,10.4,40.0,-1.0,3.3,267.0,-1.0,-1.0,YO,2021-12-08 15:30:00,,,
-1.0,-1.0,-8.6,94.0,-1.0,-1.0,-1.0,7.4,272.0,Z1,2021-12-08 15:30:00,2266,42.64691,0.98486
-1.0,-1.0,-9.3,94.0,-1.0,-1.0,-1.0,2.3,302.0,Z2,2021-12-08 15:30:00,2535,42.46602,0.88405
-1.0,-1.0,-6.7,77.0,-1.0,-1.0,-1.0,0.8,279.0,Z3,2021-12-08 15:30:00,2230,42.46605,1.7785
-1.0,-1.0,-8.7,80.0,-1.0,-1.0,-1.0,3.3,298.0,Z5,2021-12-08 15:30:00,2400,42.70029,1.27201
-1.0,-1.0,-8.2,94.0,-1.0,-1.0,-1.0,2.9,308.0,Z6,2021-12-08 15:30:00,2228,42.77011,0.73198
5.0,220.0,-9.6,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,Z7,2021-12-08 15:30:00,2519,42.53412,1.05476
1.6,248.0,-7.3,89.0,-1.0,-1.0,-1.0,-1.0,-1.0,Z9,2021-12-08 15:30:00,2143,42.29265,1.71498
6.8,331.0,-9.5,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,ZB,2021-12-08 15:30:00,2451,42.51939,1.36597
6.9,278.0,-8.3,59.0,-1.0,-1.0,-1.0,-1.0,-1.0,ZC,2021-12-08 15:30:00,2410,42.42117,2.24565
3.8,276.0,12.7,32.0,1005.3,-1.0,-1.0,-1.0,-1.0,YQ,2021-12-08 15:30:00,,,
8.4,288.0,4.2,56.0,916.4,-1.0,-1.0,-1.0,-1.0,XA,2021-12-08 16:00:00,785,41.60257,1.4007
-1.0,-1.0,12.7,39.0,1009.3,3.6,312.0,-1.0,-1.0,UW,2021-12-08 16:00:00,0,40.62725,0.65922
5.8,328.0,-9.5,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,ZD,2021-12-08 16:00:00,2478,42.32211,1.89716
7.5,296.0,7.8,44.0,948.8,-1.0,-1.0,-1.0,-1.0,D8,2021-12-08 16:00:00,515,40.95134,0.30565
4.5,304.0,12.4,33.0,1002.3,-1.0,-1.0,-1.0,-1.0,X4,2021-12-08 16:00:00,33,41.3839,2.16775
-1.0,-1.0,2.9,95.0,927.6,-1.0,-1.0,-1.0,-1.0,XH,2021-12-08 16:00:00,679,42.40533,1.12993
-1.0,-1.0,9.6,51.0,-1.0,3.9,295.0,-1.0,-1.0,XN,2021-12-08 16:00:00,89,41.46379,0.42765
8.9,268.0,8.0,50.0,977.1,-1.0,-1.0,-1.0,-1.0,C6,2021-12-08 16:00:00,264,41.6566,0.95172
5.9,269.0,7.1,51.0,957.8,-1.0,-1.0,-1.0,-1.0,C7,2021-12-08 16:00:00,427,41.66695,1.16234
9.2,267.0,6.2,51.0,942.0,-1.0,-1.0,-1.0,-1.0,C8,2021-12-08 16:00:00,554,41.67555,1.29609
9.8,302.0,10.5,31.0,980.2,-1.0,-1.0,-1.0,-1.0,C9,2021-12-08 16:00:00,240,40.71825,0.39988
3.7,230.0,6.7,45.0,931.4,-1.0,-1.0,-1.0,-1.0,CC,2021-12-08 16:00:00,626,42.07398,2.20862
1.3,24.0,1.8,85.0,907.8,-1.0,-1.0,-1.0,-1.0,CD,2021-12-08 16:00:00,849,42.37083,1.43277
11.4,290.0,9.0,42.0,967.9,-1.0,-1.0,-1.0,-1.0,CE,2021-12-08 16:00:00,316,41.53109,1.80813
0.6,218.0,-0.1,88.0,846.0,-1.0,-1.0,-1.0,-1.0,CG,2021-12-08 16:00:00,1405,42.37717,2.41456
1.7,57.0,3.8,80.0,905.9,-1.0,-1.0,-1.0,-1.0,CI,2021-12-08 16:00:00,852,42.25839,2.36429
2.6,18.0,4.6,76.0,939.6,-1.0,-1.0,-1.0,-1.0,CJ,2021-12-08 16:00:00,566.5,42.21624,1.33132
3.6,278.0,8.6,43.0,964.9,-1.0,-1.0,-1.0,-1.0,CL,2021-12-08 16:00:00,349,41.67399,1.76796
4.4,255.0,4.4,58.0,926.4,-1.0,-1.0,-1.0,-1.0,CP,2021-12-08 16:00:00,690,42.13924,1.03893
2.7,358.0,6.5,45.0,936.9,-1.0,-1.0,-1.0,-1.0,CQ,2021-12-08 16:00:00,594,41.99546,1.02569
2.1,249.0,4.2,60.0,904.1,-1.0,-1.0,-1.0,-1.0,CR,2021-12-08 16:00:00,873,42.08032,1.9624
0.5,34.0,1.8,76.0,911.0,-1.0,-1.0,-1.0,-1.0,CT,2021-12-08 16:00:00,823,42.39811,0.74362
7.9,287.0,7.2,49.0,955.4,-1.0,-1.0,-1.0,-1.0,CW,2021-12-08 16:00:00,446,41.39241,1.09894
7.1,260.0,5.2,48.0,910.4,-1.0,-1.0,-1.0,-1.0,CY,2021-12-08 16:00:00,816,41.87813,2.17873
1.0,352.0,7.8,53.0,961.8,-1.0,-1.0,-1.0,-1.0,D1,2021-12-08 16:00:00,404,41.28521,0.75383
-1.0,-1.0,8.3,45.0,965.0,-1.0,-1.0,-1.0,-1.0,D2,2021-12-08 16:00:00,343,41.59252,1.915
6.8,319.0,9.7,41.0,975.4,-1.0,-1.0,-1.0,-1.0,D3,2021-12-08 16:00:00,252,41.38197,1.93564
4.4,31.0,9.9,51.0,1001.9,-1.0,-1.0,-1.0,-1.0,D4,2021-12-08 16:00:00,24,42.27065,3.18165
2.7,240.0,8.6,44.0,957.3,-1.0,-1.0,-1.0,-1.0,D5,2021-12-08 16:00:00,411.2,41.41843,2.12388
9.4,330.0,7.5,58.0,981.1,-1.0,-1.0,-1.0,-1.0,D6,2021-12-08 16:00:00,196,42.43515,3.16622
3.3,280.0,11.1,45.0,1003.3,-1.0,-1.0,-1.0,-1.0,D7,2021-12-08 16:00:00,53,41.18499,0.59376
7.8,296.0,11.4,38.0,999.7,-1.0,-1.0,-1.0,-1.0,D9,2021-12-08 16:00:00,59,41.21553,1.52121
5.4,312.0,11.0,38.0,987.7,-1.0,-1.0,-1.0,-1.0,DB,2021-12-08 16:00:00,179,40.87287,0.71581
0.2,204.0,8.8,76.0,1001.6,-1.0,-1.0,-1.0,-1.0,DF,2021-12-08 16:00:00,28.6,41.97751,3.03543
4.2,23.0,-4.8,62.0,788.4,-1.0,-1.0,-1.0,-1.0,DG,2021-12-08 16:00:00,1971.4,42.39848,2.15517
11.3,284.0,8.1,43.0,956.6,-1.0,-1.0,-1.0,-1.0,DI,2021-12-08 16:00:00,415,41.43292,1.62386
1.6,148.0,8.7,65.0,983.7,-1.0,-1.0,-1.0,-1.0,DJ,2021-12-08 16:00:00,176,42.11653,2.78969
6.1,287.0,11.8,41.0,1006.4,-1.0,-1.0,-1.0,-1.0,DK,2021-12-08 16:00:00,2,41.14677,1.41846
3.7,288.0,12.1,42.0,1008.6,-1.0,-1.0,-1.0,-1.0,DL,2021-12-08 16:00:00,0.5,40.70719,0.83449
6.1,281.0,11.4,38.0,986.4,-1.0,-1.0,-1.0,-1.0,DN,2021-12-08 16:00:00,150,41.96095,2.63108
1.6,103.0,10.1,67.0,1003.7,-1.0,-1.0,-1.0,-1.0,DO,2021-12-08 16:00:00,14,41.80857,3.03241
5.3,255.0,1.2,72.0,880.1,-1.0,-1.0,-1.0,-1.0,DP,2021-12-08 16:00:00,1097,42.38605,1.8664
9.9,288.0,9.2,43.0,973.0,-1.0,-1.0,-1.0,-1.0,DQ,2021-12-08 16:00:00,287,41.30728,1.36259
9.7,277.0,8.6,42.0,966.5,-1.0,-1.0,-1.0,-1.0,H1,2021-12-08 16:00:00,333,41.58642,1.65306
0.6,335.0,7.9,63.0,985.9,-1.0,-1.0,-1.0,-1.0,J5,2021-12-08 16:00:00,158,42.34215,2.83423
-1.0,-1.0,12.1,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,KP,2021-12-08 16:00:00,36,41.73894,2.69436
-1.0,-1.0,8.1,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,MQ,2021-12-08 16:00:00,402,41.92047,1.69584
5.4,284.0,6.6,53.0,949.6,-1.0,-1.0,-1.0,-1.0,MR,2021-12-08 16:00:00,500,41.25079,0.9106
-1.0,-1.0,2.6,62.0,-1.0,-1.0,-1.0,-1.0,-1.0,MS,2021-12-08 16:00:00,938,42.25978,1.97747
-1.0,-1.0,8.8,62.0,-1.0,0.4,314.0,-1.0,-1.0,U1,2021-12-08 16:00:00,31,42.30648,2.95481
1.0,319.0,9.5,58.0,1004.3,-1.0,-1.0,-1.0,-1.0,U2,2021-12-08 16:00:00,4,42.17716,3.0968
-1.0,-1.0,9.2,42.0,-1.0,2.5,249.0,-1.0,-1.0,U3,2021-12-08 16:00:00,257,41.37491,1.63032
5.3,265.0,7.4,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,U4,2021-12-08 16:00:00,507,41.83094,1.84699
-1.0,-1.0,11.7,43.0,-1.0,3.9,299.0,-1.0,-1.0,U6,2021-12-08 16:00:00,29,41.08017,1.06661
-1.0,-1.0,12.1,37.0,-1.0,3.2,310.0,-1.0,-1.0,U7,2021-12-08 16:00:00,52,40.85936,0.50525
-1.0,-1.0,12.1,35.0,-1.0,2.1,290.0,-1.0,-1.0,U9,2021-12-08 16:00:00,62,40.76947,0.61635
